locus , samp_sizetot , SynSitestot , theta_syntot , S_Syntot ,  S_Syn_freq> , D_Syntot  , pi_Syntot  , pi_JC_Syntot  , Dxy_Syntot  , Dxy_JC_Syntot , SynSites_4-foldtot  , D_4-foldtot , D_JC_4-foldtot , TajD_Syntot  , Fu&LiD_Syntot ,, RepSitestot  , theta_reptot , S_Reptot  , S_Rep_freq> , D_Reptot  , pi_Reptot  , pi_JC_Reptot  , Dxy_Reptot  , Dxy_JC_Reptot  , TajD_Reptot  , Fu&LiD_Reptot , locus , samp_sizetot_NMX , SynSitestot_NMX , theta_syntot_NMX , S_Syntot_NMX ,  S_Syn_freq_NMX> , D_Syntot_NMX  , pi_Syntot_NMX  , pi_JC_Syntot_NMX  , Dxy_Syntot_NMX  , Dxy_JC_Syntot_NMX , SynSites_4-foldtot_NMX  , D_4-foldtot_NMX , D_JC_4-foldtot_NMX , TajD_Syntot_NMX  , Fu&LiD_Syntot_NMX ,, RepSitestot_NMX  , theta_reptot_NMX , S_Reptot_NMX  , S_Rep_freq_NMX> , D_Reptot_NMX  , pi_Reptot_NMX  , pi_JC_Reptot_NMX  , Dxy_Reptot_NMX  , Dxy_JC_Reptot_NMX  , TajD_Reptot_NMX  , Fu&LiD_Reptot_NMX , samp_sizetot_NMY , SynSitestot_NMY , theta_syntot_NMY , S_Syntot_NMY ,  S_Syn_freq_NMY> , D_Syntot_NMY  , pi_Syntot_NMY  , pi_JC_Syntot_NMY  , Dxy_Syntot_NMY  , Dxy_JC_Syntot_NMY , SynSites_4-foldtot_NMY  , D_4-foldtot_NMY , D_JC_4-foldtot_NMY , TajD_Syntot_NMY  , Fu&LiD_Syntot_NMY ,, RepSitestot_NMY  , theta_reptot_NMY , S_Reptot_NMY  , S_Rep_freq_NMY> , D_Reptot_NMY  , pi_Reptot_NMY  , pi_JC_Reptot_NMY  , Dxy_Reptot_NMY  , Dxy_JC_Reptot_NMY  , TajD_Reptot_NMY  , Fu&LiD_Reptot_NMY samp_sizetot_TMX , SynSitestot_TMX , theta_syntot_TMX , S_Syntot_TMX ,  S_Syn_freq_TMX> , D_Syntot_TMX  , pi_Syntot_TMX  , pi_JC_Syntot_TMX  , Dxy_Syntot_TMX  , Dxy_JC_Syntot_TMX , SynSites_4-foldtot_TMX  , D_4-foldtot_TMX , D_JC_4-foldtot_TMX , TajD_Syntot_TMX  , Fu&LiD_Syntot_TMX ,, RepSitestot_TMX  , theta_reptot_TMX , S_Reptot_TMX  , S_Rep_freq_TMX> , D_Reptot_TMX  , pi_Reptot_TMX  , pi_JC_Reptot_TMX  , Dxy_Reptot_TMX  , Dxy_JC_Reptot_TMX  , TajD_Reptot_TMX  , Fu&LiD_Reptot_TMX samp_sizetot_TMY , SynSitestot_TMY , theta_syntot_TMY , S_Syntot_TMY ,  S_Syn_freq_TMY> , D_Syntot_TMY  , pi_Syntot_TMY  , pi_JC_Syntot_TMY  , Dxy_Syntot_TMY  , Dxy_JC_Syntot_TMY , SynSites_4-foldtot_TMY  , D_4-foldtot_TMY , D_JC_4-foldtot_TMY , TajD_Syntot_TMY  , Fu&LiD_Syntot_TMY ,, RepSitestot_TMY  , theta_reptot_TMY , S_Reptot_TMY  , S_Rep_freq_TMY> , D_Reptot_TMY  , pi_Reptot_TMY  , pi_JC_Reptot_TMY  , Dxy_Reptot_TMY  , Dxy_JC_Reptot_TMY  , TajD_Reptot_TMY  , Fu&LiD_Reptot_TMY 
Locus_4539_Transcrip,24,722.2933333,0.007785697,21,,0,0.008703156,0.008754047,0.007787695,0.007828409,471.9466667,0,0,0.431673882,,,2484.706667,0.003987662,37,,1,0.005011818,0.005028639,0.004745698,0.004760776,0.981317052,Locus_4539_Transcrip,6,721.9047619,0.003033338,5,,8,0.003139842,0.003146432,0.013852243,0.013981763,472.1428571,0.006354009,0.006381078,0.196505139,,,2485.095238,0.0005287,3,,12,0.000402399,0.000402507,0.005029988,0.005046931,-1.233111763,Locus_4539_Transcrip,6,722.3333333,0.000606308,1,,0,0.000738348,0.000738712,0.000922935,0.000923503,471.1904762,0,0,0.850567552,,,2484.666667,0.001762636,10,,0,0.002066005,0.002068856,0.002750201,0.002755256,1.033704246,Locus_4539_Transcrip,6,722.2380952,0.004244713,7,,8,0.003599921,0.003608588,0.013153557,0.013270268,472.5238095,0.006348886,0.006375911,-0.884069593,,,2484.761905,0.001938825,11,,12,0.001824454,0.001826677,0.005902645,0.005925995,-0.356762591,Locus_4539_Transcrip,6,722.7619048,0,0,,1,0,0,0.001383581,0.001384859,471.2857143,0,0,,,,2484.238095,0.000176294,1,,11,0.000134179,0.000134191,0.004495007,0.004508531,-0.933020529
Locus_4567_Transcrip,18,114.5087719,0.015233881,6,,0,0.016609739,0.016796422,0.016010418,0.016183779,69.21052632,0,0,0.297364657,,,389.4912281,0.001492899,2,,0,0.000570545,0.000570762,0.002567452,0.002571857,-1.507756012,Locus_4567_Transcrip,5,114.5,0.00419214,1,,3,0.00349345,0.003501611,0.027947598,0.028481619,69.22222222,0.028892456,0.029463691,-0.816496581,,,389.5,0,0,,1,0,0,0.002567394,0.002571798,,Locus_4567_Transcrip,5,115,0,0,,0,0,0,0,0,69.83333333,0,0,,,,389,0.001233933,1,,0,0.001542416,0.001544005,0.001542416,0.001544005,1.224744871,Locus_4567_Transcrip,4,114.3333333,0.009541479,2,,3,0.008746356,0.008797755,0.030612245,0.031254522,69.06666667,0.028957529,0.029531374,-0.709896168,,,389.6666667,0.001399798,1,,1,0.001283148,0.001284247,0.00320787,0.00321475,-0.612372436,Locus_4567_Transcrip,4,114.8,0,0,,0,0,0,0,0,69.53333333,0,0,,,,389.2,0,0,,1,0,0,0.002569373,0.002573784,
Locus_457_Transcript,24,135.4,0.009888789,5,,0,0.010489585,0.010563631,0.008616445,0.008666323,91.08,0,0,0.176063976,,,434.6,0.005545549,9,,0,0.008678645,0.008729248,0.008341003,0.008387732,1.851781448,Locus_457_Transcript,6,135.6428571,0.003228745,1,,1,0.004423381,0.004436476,0.011058452,0.011140788,91.42857143,0,0,1.445096912,,,434.3571429,0.002016572,2,,5,0.001534835,0.001536408,0.012278682,0.012380304,-1.131972245,Locus_457_Transcript,6,135.3095238,0.003236699,1,,0,0.00394158,0.003951974,0.004926975,0.00494323,90.80952381,0,0,0.850567552,,,434.6904762,0.002015026,2,,0,0.002453853,0.002457876,0.003067317,0.003073606,1.031937488,Locus_457_Transcript,6,135.4761905,0.006465434,2,,1,0.004920914,0.004937128,0.009841828,0.009906973,91.28571429,0,0,-1.131972245,,,434.5238095,0,0,,5,0,0,0.011506849,0.011596034,,Locus_457_Transcript,6,135.2142857,0,0,,1,0,0,0.007395668,0.007432374,90.71428571,0.011023622,0.011105438,,,,434.7857143,0,0,,2,0,0,0.004599967,0.004614132,
Locus_4616_Transcrip,24,196.0333333,0.017758456,13,,0,0.020423176,0.0207064,0.016791362,0.016982182,132.6666667,0,0,0.520567903,,,622.9666667,0.005158319,12,,0,0.006252225,0.006278431,0.007156616,0.00719098,0.727542501,Locus_4616_Transcrip,6,196.3095238,0.002230947,1,,4,0.001697999,0.001699924,0.024620982,0.025034179,132.8095238,0.015059161,0.015212401,-0.933020529,,,622.6904762,0,0,,5,0,0,0.008029672,0.008072965,,Locus_4616_Transcrip,6,195.3571429,0,0,,0,0,0,0,0,132.2380952,0,0,,,,623.6428571,0.00140451,2,,0,0.001710381,0.001712334,0.002137976,0.002141029,1.031937488,Locus_4616_Transcrip,6,196.547619,0.015597713,7,,4,0.014245912,0.014382947,0.033918837,0.034709767,133.1904762,0.015016089,0.015168448,-0.504390802,,,622.452381,0.000703598,1,,5,0.000535516,0.000535707,0.008300501,0.008346775,-0.933020529,Locus_4616_Transcrip,6,195.3571429,0,0,,1,0,0,0.00511883,0.005136378,131.8095238,0,0,,,,623.6428571,0.002106764,3,,3,0.001603482,0.001605198,0.005612186,0.00563329,-1.233111763
Locus_465_Transcript,22,208.0217391,0.010549721,8,,1,0.013734828,0.013862149,0.017917708,0.018135208,131.3188406,0.007615054,0.007653977,0.991124612,,,751.9782609,0.002918397,8,,1,0.003465606,0.003473638,0.003989477,0.004000125,0.61553674,Locus_465_Transcript,6,208.3333333,0.00420438,2,,5,0.0032,0.003206846,0.0256,0.02604711,132.0952381,0.030281182,0.030909451,-1.131972245,,,751.6666667,0.001165294,2,,3,0.001419069,0.001420413,0.005321508,0.005340477,1.031937488,Locus_465_Transcript,6,208.1428571,0.004208227,2,,0,0.004163807,0.004175408,0.007206589,0.007241436,131.3809524,0,0,-0.050017378,,,751.8571429,0.001747498,3,,0,0.001862056,0.001864371,0.002881753,0.002887304,0.338388809,Locus_465_Transcript,5,208.1666667,0.002305845,1,,5,0.001921537,0.001924003,0.024979984,0.025405458,131.5555556,0.030405405,0.031038912,-0.816496581,,,751.8333333,0.000638439,1,,3,0.000532033,0.000532222,0.004256262,0.004268386,-0.816496581,Locus_465_Transcript,5,208.0277778,0,0,,2,0,0,0.009614101,0.009676253,131,0.007633588,0.007672701,,,,751.9722222,0,0,,2,0,0,0.002659673,0.0026644,
Locus_4664_Transcrip,24,300.4733333,0.008912219,10,,0,0.007138495,0.007172685,0.005269464,0.005288062,202.44,0,0,-0.664011106,,,968.5266667,0.000829471,3,,0,0.000707035,0.000707369,0.001591765,0.001593456,-0.371270712,Locus_4664_Transcrip,6,299.9285714,0,0,,2,0,0,0.006668254,0.006698075,201.1904762,0.004970414,0.004986957,,,,969.0714286,0,0,,2,0,0,0.002063831,0.002066676,,Locus_4664_Transcrip,6,300.6904762,0.001456502,1,,0,0.001773695,0.001775796,0.002217119,0.002220403,202.9047619,0,0,0.850567552,,,968.3095238,0.000452289,1,,0,0.000550788,0.00055099,0.000688485,0.000688801,0.850567552,Locus_4664_Transcrip,6,300.5,0.010201975,7,,1,0.008652246,0.008702541,0.008319468,0.008365954,202.4285714,0,0,-0.884069593,,,968.5,0.000452201,1,,2,0.000344175,0.000344254,0.002237136,0.00224048,-0.933020529,Locus_4664_Transcrip,6,300.7857143,0,0,,1,0,0,0.003324626,0.003332017,203.1904762,0,0,,,,968.2142857,0,0,,1,0,0,0.001032829,0.001033541,
Locus_468_Transcript,24,1029.78,0.002340399,9,,0,0.001551619,0.001553226,0.001092466,0.001093263,611.8933333,0,0,-1.10465474,,,3824.22,0.000630219,9,,0,0.000617726,0.00061798,0.000544773,0.000544971,-0.06497468,Locus_468_Transcript,6,1029.642857,0.001276043,3,,1,0.000971211,0.00097184,0.00210429,0.002107247,612,0.001633987,0.001635769,-1.233111763,,,3824.357143,0.000114518,1,,3,8.72E-05,8.72E-05,0.000828026,0.000828483,-0.933020529,Locus_468_Transcript,6,1030.166667,0,0,,0,0,0,0,0,612,0,0,,,,3823.833333,0,0,,0,0,0,0,0,,Locus_468_Transcript,6,1029.404762,0.00212723,5,,1,0.002007633,0.002010325,0.002104776,0.002107735,611.6190476,0.001635005,0.001636789,-0.314656963,,,3824.595238,0.000458042,4,,3,0.000348621,0.000348702,0.000958707,0.00095932,-1.295030853,Locus_468_Transcript,6,1030.166667,0,0,,0,0,0,0,0,612,0,0,,,,3823.833333,0,0,,1,0,0,0.000261518,0.000261563,
Locus_4704_Transcrip,24,136.7733333,0.009789497,5,,0,0.007258386,0.007293737,0.004874244,0.004890152,89.2,0,0,-0.749268253,,,451.2266667,0.004154273,7,,0,0.005508334,0.005528662,0.007571952,0.007610434,1.018736318,Locus_4704_Transcrip,6,137.3809524,0,0,,0,0,0,0,0,90.33333333,0,0,,,,450.6190476,0,0,,4,0,0,0.008876678,0.008929626,,Locus_4704_Transcrip,6,136.5238095,0.003207911,1,,0,0.003906522,0.003916732,0.004883153,0.004899119,88.57142857,0,0,0.850567552,,,451.4761905,0.002910161,3,,0,0.003691594,0.003700709,0.004060753,0.004071786,1.386055858,Locus_4704_Transcrip,6,137.3333333,0.012756006,4,,0,0.012621359,0.012728765,0.007281553,0.007317131,90.19047619,0,0,-0.057222293,,,450.6666667,0.001943593,2,,4,0.00147929,0.001480751,0.011094675,0.011177554,-1.131972245,Locus_4704_Transcrip,6,136.2857143,0,0,,1,0,0,0.007337526,0.007373655,88.19047619,0.011339093,0.011425683,,,,451.7142857,0.000969543,1,,2,0.00073793,0.000738293,0.004796542,0.004811946,-0.933020529
Locus_4857_Transcrip,24,363.82,0.006624418,9,,0,0.006513015,0.00654146,0.007558683,0.00759703,259.9066667,0,0,-0.055119893,,,1151.18,0.003489312,15,,0,0.002779127,0.002784289,0.002859385,0.002864849,-0.719193532,Locus_4857_Transcrip,6,363.1666667,0,0,,3,0,0,0.00826067,0.008306499,259.2380952,0.007714916,0.00775487,,,,1151.833333,0.000760451,2,,3,0.000578787,0.000579011,0.002893937,0.002899535,-1.131972245,Locus_4857_Transcrip,6,364.1190476,0.001202783,1,,0,0.001464722,0.001466155,0.001830903,0.001833141,259.7142857,0,0,0.850567552,,,1150.880952,0.00152216,4,,0,0.001853652,0.001855947,0.001737799,0.001739816,1.180586266,Locus_4857_Transcrip,6,363.5,0.006024157,5,,3,0.007152682,0.007187008,0.013296653,0.013415932,259.952381,0.007693717,0.007733451,1.048441975,,,1151.5,0.002282012,6,,3,0.00231582,0.002319403,0.004052685,0.004063674,0.084795299,Locus_4857_Transcrip,6,364.2142857,0,0,,2,0,0,0.005491273,0.005511474,260.0952381,0.003844746,0.003854634,,,,1150.785714,0.000380571,1,,2,0.000463451,0.000463595,0.002317257,0.002320845,0.850567552
Locus_494_Transcript,12,124.6666667,0,0,,0,0,0,0,0,81,0,0,,,,412.3333333,0,0,,0,0,0,0,0,,Locus_494_Transcript,4,124.6666667,0,0,,0,0,0,0,0,81,0,0,,,,412.3333333,0,0,,0,0,0,0,0,,Locus_494_Transcript,4,124.6666667,0,0,,0,0,0,0,0,81,0,0,,,,412.3333333,0,0,,0,0,0,0,0,,Locus_494_Transcript,2,124.6666667,0,0,,0,0,0,0,0,81,0,0,,,,412.3333333,0,0,,0,0,0,0,0,,Locus_494_Transcript,2,124.6666667,0,0,,0,0,0,0,0,81,0,0,,,,412.3333333,0,0,,0,0,0,0,0,
Locus_4955_Transcrip,24,64.76666667,0.012403992,3,,0,0.012810759,0.012921431,0.010936696,0.01101722,43.16,0,0,0.082483337,,,205.2333333,0.005219199,4,,0,0.007079252,0.007112875,0.010354069,0.010426204,0.974676101,Locus_4955_Transcrip,6,64.73809524,0.006765046,1,,1,0.008238323,0.008283904,0.020595807,0.020883885,43.28571429,0,0,0.850567552,,,205.2619048,0,0,,2,0,0,0.009743649,0.009807495,,Locus_4955_Transcrip,6,65.4047619,0,0,,0,0,0,0,0,43.85714286,0,0,,,,204.5952381,0.004281196,2,,0,0.005213546,0.005231751,0.006516932,0.006545411,1.031937488,Locus_4955_Transcrip,6,64.73809524,0.013530092,2,,1,0.010297904,0.010369255,0.020595807,0.020883885,43.28571429,0,0,-1.131972245,,,205.2619048,0.002133646,1,,2,0.001623942,0.001625702,0.013803503,0.013932108,-0.933020529,Locus_4955_Transcrip,6,65.02380952,0,0,,0,0,0,0,0,43.28571429,0,0,,,,204.9761905,0,0,,2,0,0,0.009757231,0.009821256,
Locus_4963_Transcrip,24,71.69333333,0.022411156,6,,0,0.024864358,0.025285857,0.02557188,0.026017997,45,0,0,0.331054754,,,249.3066667,0.002148265,2,,1,0.001496905,0.001498401,0.004846775,0.004862504,-0.666743083,Locus_4963_Transcrip,6,71.85714286,0.006094818,1,,3,0.004638834,0.004653239,0.04406892,0.045416695,45.0952381,0.066525871,0.069663302,-0.933020529,,,249.1428571,0,0,,1,0,0,0.004013761,0.00402454,,Locus_4963_Transcrip,6,71.23809524,0,0,,0,0,0,0,0,44.38095238,0,0,,,,249.7619048,0.00350699,2,,0,0.003469971,0.003478023,0.00600572,0.006029895,-0.050017378,Locus_4963_Transcrip,6,71.85714286,0.012189636,2,,3,0.009277667,0.009335528,0.046388337,0.047884963,45.0952381,0.066525871,0.069663302,-1.131972245,,,249.1428571,0.001757852,1,,1,0.00133792,0.001339115,0.004682722,0.004697401,-0.933020529,Locus_4963_Transcrip,6,71.38095238,0.012270954,2,,0,0.00933956,0.009398199,0.00466978,0.004684378,44.61904762,0,0,-1.131972245,,,249.6190476,0,0,,1,0,0,0.004006105,0.004016842,
Locus_5006_Transcrip,18,3.666666667,0,0,,0,0,0,0,0,3,0,0,,,,11.33333333,0,0,,0,0,0,0,0,,Locus_5006_Transcrip,4,3.666666667,0,0,,0,0,0,0,0,3,0,0,,,,11.33333333,0,0,,0,0,0,0,0,,Locus_5006_Transcrip,4,3.666666667,0,0,,0,0,0,0,0,3,0,0,,,,11.33333333,0,0,,0,0,0,0,0,,Locus_5006_Transcrip,5,3.666666667,0,0,,0,0,0,0,0,3,0,0,,,,11.33333333,0,0,,0,0,0,0,0,,Locus_5006_Transcrip,5,3.666666667,0,0,,0,0,0,0,0,3,0,0,,,,11.33333333,0,0,,0,0,0,0,0,
Locus_5026_Transcrip,24,96.15333333,0.002785014,1,,0,0.000866671,0.000867172,0.000433336,0.000433461,55.29333333,0,0,-1.159334928,,,347.8466667,0.002309538,3,,0,0.000718707,0.000719052,0.000359354,0.00035944,-1.732532858,Locus_5026_Transcrip,6,96.16666667,0,0,,0,0,0,0,0,55.33333333,0,0,,,,347.8333333,0,0,,0,0,0,0,0,,Locus_5026_Transcrip,6,96.16666667,0,0,,0,0,0,0,0,55.33333333,0,0,,,,347.8333333,0.001259098,1,,0,0.000958313,0.000958926,0.000479157,0.00047931,-0.933020529,Locus_5026_Transcrip,6,96.11904762,0.004556394,1,,0,0.003467922,0.003475964,0.001733961,0.001735968,55.19047619,0,0,-0.933020529,,,347.8809524,0.002517851,2,,0,0.001916364,0.001918817,0.000958182,0.000958795,-1.131972245,Locus_5026_Transcrip,6,96.16666667,0,0,,0,0,0,0,0,55.33333333,0,0,,,,347.8333333,0,0,,0,0,0,0,0,
Locus_5033_Transcrip,22,136.1666667,0.016116804,8,,0,0.023367086,0.023738842,0.021698008,0.022018065,92.33333333,0,0,1.476798583,,,415.8333333,0.001319382,2,,0,0.001467871,0.001469309,0.001421024,0.001422372,0.254984382,Locus_5033_Transcrip,5,136.1666667,0,0,,4,0,0,0.029375765,0.029966533,92.33333333,0.032490975,0.03321576,,,,415.8333333,0,0,,1,0,0,0.00240481,0.002408673,,Locus_5033_Transcrip,5,136.1666667,0.007050184,2,,0,0.007343941,0.007380133,0.005875153,0.005898285,92.33333333,0,0,0.243139485,,,415.8333333,0,0,,0,0,0,0,0,,Locus_5033_Transcrip,6,136.1666667,0.003216325,1,,4,0.00244798,0.002451984,0.030599755,0.031241501,92.33333333,0.0433213,0.044622824,-0.933020529,,,415.8333333,0.001053201,1,,1,0.000801603,0.000802032,0.002805611,0.002810872,-0.933020529,Locus_5033_Transcrip,6,136.1666667,0,0,,2,0,0,0.014687882,0.014833611,92.33333333,0.010830325,0.010909283,,,,415.8333333,0,0,,0,0,0,0,0,
Locus_5059_Transcrip,22,416.7173913,0.004608039,7,,0,0.004560484,0.004574406,0.003817717,0.003827467,283.6376812,0,0,-0.033025231,,,1290.282609,0.000850423,4,,0,0.000936068,0.000936653,0.00151482,0.001516352,0.282819591,Locus_5059_Transcrip,5,416.4166667,0.001152692,1,,2,0.001440865,0.00144225,0.005763458,0.005785717,283.1666667,0.003531489,0.00353983,1.224744871,,,1290.583333,0.000371925,1,,2,0.000309937,0.000310001,0.001704656,0.001706596,-0.816496581,Locus_5059_Transcrip,5,416.5833333,0,0,,0,0,0,0,0,283.3333333,0,0,,,,1290.416667,0.000743946,2,,0,0.000929932,0.000930509,0.000929932,0.000930509,1.458836909,Locus_5059_Transcrip,6,416.4285714,0.003155088,3,,2,0.002401372,0.002405225,0.006003431,0.006027587,283.1904762,0.003531192,0.003539531,-1.233111763,,,1290.571429,0,0,,2,0,0,0.001549701,0.001551304,,Locus_5059_Transcrip,6,417,0,0,,1,0,0,0.002398082,0.002401924,284.047619,0,0,,,,1290,0,0,,2,0,0,0.001550388,0.001551992,
Locus_5142_Transcrip,18,52.25438596,0.022255394,4,,0,0.0085054,0.008553995,0.0042527,0.004264803,32.07017544,0,0,-1.853061647,,,199.745614,0.002911058,2,,0,0.003173972,0.003180707,0.002503184,0.00250737,0.220407789,Locus_5142_Transcrip,4,52.46666667,0.020792422,2,,0,0.01905972,0.019306085,0.00952986,0.009590924,32.26666667,0,0,-0.709896168,,,199.5333333,0,0,,0,0,0,0,0,,Locus_5142_Transcrip,4,52.23333333,0.010442652,1,,0,0.009572431,0.009634044,0.004786216,0.004801553,32,0,0,-0.612372436,,,199.7666667,0.005460917,2,,0,0.00500584,0.00502262,0.00500584,0.00502262,-0.709896168,Locus_5142_Transcrip,5,52.33333333,0.009171975,1,,0,0.007643312,0.007682526,0.003821656,0.003831426,32,0,0,-0.816496581,,,199.6666667,0,0,,0,0,0,0,0,,Locus_5142_Transcrip,5,52.05555556,0,0,,0,0,0,0,0,32,0,0,,,,199.9444444,0,0,,1,0,0,0.005001389,0.00501814,
Locus_5151_Transcrip,24,159,0.005052612,3,,0,0.001572327,0.001573977,0.006551363,0.006580144,118,0,0,-1.732532858,,,516,0.00051897,1,,0,0.000308954,0.000309018,0.000161499,0.000161516,-0.681114073,Locus_5151_Transcrip,6,159,0,0,,1,0,0,0.006289308,0.006315827,118,0.008474576,0.008522819,,,,516,0,0,,0,0,0,0,0,,Locus_5151_Transcrip,6,159,0.002754442,1,,0,0.003354298,0.003361821,0.004192872,0.004204636,118,0,0,0.850567552,,,516,0,0,,0,0,0,0,0,,Locus_5151_Transcrip,6,159,0.005508883,2,,1,0.004192872,0.004204636,0.008385744,0.008432977,118,0.008474576,0.008522819,-1.131972245,,,516,0.000848752,1,,0,0.001033592,0.001034305,0.000645995,0.000646273,0.850567552,Locus_5151_Transcrip,6,159,0,0,,1,0,0,0.006289308,0.006315827,118,0.008474576,0.008522819,,,,516,0,0,,0,0,0,0,0,
Locus_5166_Transcrip,24,400.3133333,0.008027364,12,,0,0.009621087,0.00968333,0.008014555,0.008057685,250.0666667,0,0,0.681124549,,,1351.686667,0.006933999,35,,0,0.009137805,0.009193928,0.007552293,0.007590575,1.210386844,Locus_5166_Transcrip,6,401.9285714,0.002179274,2,,0,0.00165867,0.001660506,0.000829335,0.000829794,251.5714286,0,0,-1.131972245,,,1350.071429,0.002595159,8,,0,0.002419625,0.002423537,0.002098654,0.002101596,-0.398753122,Locus_5166_Transcrip,6,398.3095238,0.001099537,1,,6,0.001338992,0.001340189,0.016737402,0.016926988,248.1428571,0.016119747,0.0162955,0.850567552,,,1353.690476,0.002264693,7,,16,0.002610149,0.002614701,0.014158825,0.01429418,0.887764764,Locus_5166_Transcrip,6,401.7380952,0.003270461,3,,0,0.003152966,0.003159612,0.00207432,0.002077194,251.3809524,0,0,-0.185444715,,,1350.261905,0.001621745,5,,0,0.001234328,0.001235345,0.000617164,0.000617418,-1.336981166,Locus_5166_Transcrip,6,399.7857143,0,0,,5,0,0,0.0125067,0.012612152,249.5714286,0.012020607,0.012117979,,,,1352.214286,0,0,,18,0,0,0.0133115,0.013431047,
Locus_5201_Transcrip,22,41.62318841,0,0,,0,0,0,0,0,21.66666667,0,0,,,,147.3768116,0.001861361,1,,0,0.001674302,0.001676173,0.000925272,0.000925843,-0.174717302,Locus_5201_Transcrip,6,41.61904762,0,0,,0,0,0,0,0,21.66666667,0,0,,,,147.3809524,0.002971593,1,,0,0.002261712,0.00226513,0.001130856,0.00113171,-0.933020529,Locus_5201_Transcrip,6,41.66666667,0,0,,0,0,0,0,0,21.66666667,0,0,,,,147.3333333,0,0,,0,0,0,0,0,,Locus_5201_Transcrip,5,41.55555556,0,0,,0,0,0,0,0,21.66666667,0,0,,,,147.4444444,0.003255463,1,,0,0.004069329,0.004080409,0.002712886,0.002717805,1.224744871,Locus_5201_Transcrip,5,41.66666667,0,0,,0,0,0,0,0,21.66666667,0,0,,,,147.3333333,0,0,,0,0,0,0,0,
Locus_5245_Transcrip,24,868.2333333,0.001850575,6,,0,0.001865357,0.001867681,0.001487695,0.001489173,567.4,0,0,0.024158763,,,2917.766667,0.00064245,7,,0,0.000859303,0.000859796,0.001370912,0.001372166,1.054983231,Locus_5245_Transcrip,6,868.3571429,0.00050435,1,,1,0.000383867,0.000383965,0.001343533,0.001344738,568.1904762,0,0,-0.933020529,,,2917.642857,0,0,,4,0,0,0.00137097,0.001372224,,Locus_5245_Transcrip,6,867.6904762,0.000504738,1,,0,0.000614659,0.000614911,0.000768323,0.000768717,566.5714286,0,0,0.850567552,,,2918.309524,0.000750359,5,,0,0.000913771,0.000914328,0.001142214,0.001143084,1.218829342,Locus_5245_Transcrip,6,868.3571429,0.001513051,3,,1,0.0011516,0.001152485,0.002495133,0.002499293,568.1904762,0,0,-1.233111763,,,2917.642857,0,0,,4,0,0,0.00137097,0.001372224,,Locus_5245_Transcrip,6,868.0714286,0,0,,1,0,0,0.001151979,0.001152865,566.4761905,0.001765299,0.00176738,,,,2917.928571,0,0,,4,0,0,0.001370835,0.00137209,
Locus_524_Transcript,24,6.086666667,0.043995906,1,,0,0.085123101,0.090353473,0.088992333,0.094730826,3,0,0,1.573355673,,,29.91333333,0,0,,0,0,0,0,0,,Locus_524_Transcript,6,6.142857143,0,0,,1,0,0,0.162790698,0.183518916,3,0,0,,,,29.85714286,0,0,,0,0,0,0,0,,Locus_524_Transcript,6,6,0,0,,0,0,0,0,0,3,0,0,,,,30,0,0,,0,0,0,0,0,,Locus_524_Transcript,6,6.142857143,0,0,,1,0,0,0.162790698,0.183518916,3,0,0,,,,29.85714286,0,0,,0,0,0,0,0,,Locus_524_Transcript,6,6,0,0,,0,0,0,0,0,3,0,0,,,,30,0,0,,0,0,0,0,0,
Locus_5256_Transcrip,24,102.84,0.013019662,5,,0,0.017509963,0.017717601,0.014990924,0.01514277,69.24,0,0,0.999452823,,,386.16,0.003467325,5,,0,0.0045318,0.004545547,0.0033449,0.003352381,0.889667643,Locus_5256_Transcrip,6,102.5238095,0,0,,2,0,0,0.019507664,0.01976585,69.33333333,0.028846154,0.029415535,,,,386.4761905,0.001133204,1,,1,0.00137999,0.001381261,0.003449975,0.003457935,0.850567552,Locus_5256_Transcrip,6,103.5714286,0.004228543,1,,0,0.005149425,0.005167184,0.006436782,0.006464562,70.0952381,0,0,0.850567552,,,385.4285714,0.001136284,1,,0,0.001383741,0.001385019,0.001729676,0.001731674,0.850567552,Locus_5256_Transcrip,6,102.3333333,0.004279702,1,,2,0.003257329,0.003264423,0.021172638,0.021477238,69.04761905,0.028965517,0.029539683,-0.933020529,,,386.6666667,0.001132645,1,,1,0.00137931,0.00138058,0.004310345,0.004322779,0.850567552,Locus_5256_Transcrip,6,103.047619,0,0,,1,0,0,0.009704251,0.00976758,68.47619048,0.014603616,0.014747666,,,,385.952381,0.001134742,1,,1,0.001381863,0.001383138,0.003454658,0.003462639,0.850567552
Locus_5265_Transcrip,24,102.5,0.01045028,4,,0,0.007423118,0.007460097,0.004065041,0.004076097,64.33333333,0,0,-0.792221428,,,362.5,0,0,,0,0,0,0,0,,Locus_5265_Transcrip,6,102.5,0.004272743,1,,0,0.003252033,0.003259103,0.001626016,0.001627781,64.33333333,0,0,-0.933020529,,,362.5,0,0,,0,0,0,0,0,,Locus_5265_Transcrip,6,102.5,0.004272743,1,,0,0.005203252,0.005221385,0.006504065,0.006532431,64.33333333,0,0,0.850567552,,,362.5,0,0,,0,0,0,0,0,,Locus_5265_Transcrip,6,102.5,0.01281823,3,,0,0.012357724,0.012460665,0.008130081,0.008174468,64.33333333,0,0,-0.185444715,,,362.5,0,0,,0,0,0,0,0,,Locus_5265_Transcrip,6,102.5,0,0,,0,0,0,0,0,64.33333333,0,0,,,,362.5,0,0,,0,0,0,0,0,
